ParentId,DataTagId,DataFloat,DataInt,DataText,RelatedItemId,DatumColumnId,DatumColumnId,UserLabelId,DataTagId,UserLabelId,Label,DataTagId,DataCategoryId,Description,DataCategoryId,Description,Guid,Name,Guid,SampleId,Guid,SpecimenId,CreateDate
A4B14B24-DD6E-4682-BE9F-227451CEB423,79,0.03423997,NULL,NULL,A4B14B24-DD6E-4682-BE9F-227451CEB423,131,131,128,79,128,Nominal Strain at tensile strength,79,23,Nominal Strain at Max Load,23,Max Load,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,4E243530-456C-4397-B274-C9B552A08DC9,426C22EE-C7BF-4D1B-8336-40EE22A63702,A4B14B24-DD6E-4682-BE9F-227451CEB423,4E243530-456C-4397-B274-C9B552A08DC9,22:23.2
A4B14B24-DD6E-4682-BE9F-227451CEB423,80,4900703614,NULL,NULL,A4B14B24-DD6E-4682-BE9F-227451CEB423,132,132,129,80,129,Modulus (Chord Tensile strain 0.05 % - 0.25 %),80,36,Modulus (Chord Tensile strain 0.05 % - 0.25 %),36,Modulus (Chord Tensile strain 0.05 % - 0.25 %),426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,4E243530-456C-4397-B274-C9B552A08DC9,426C22EE-C7BF-4D1B-8336-40EE22A63702,A4B14B24-DD6E-4682-BE9F-227451CEB423,4E243530-456C-4397-B274-C9B552A08DC9,22:23.2
111B5F8E-BCDF-4BBA-B3A8-2940875AC991,47,NULL,NULL,ISO 527-2 (2012) MLS Edit,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,72,72,71,47,71,Method name,47,15,Method name,15,General,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,22:19.1
111B5F8E-BCDF-4BBA-B3A8-2940875AC991,48,NULL,6.37396E+17,NULL,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,73,73,72,48,72,Method saved date,48,15,Method saved date,15,General,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,22:19.1
111B5F8E-BCDF-4BBA-B3A8-2940875AC991,49,NULL,NULL,Tension,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,74,74,73,49,73,Test type,49,15,Test type,15,General,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,22:19.1
111B5F8E-BCDF-4BBA-B3A8-2940875AC991,50,NULL,NULL,3366Q1341,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,75,75,74,50,74,System ID,50,15,System ID,15,General,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,22:19.1
111B5F8E-BCDF-4BBA-B3A8-2940875AC991,53,57996284.48,NULL,NULL,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,78,78,77,53,77,Tensile Strength,53,23,Tensile stress at Max Load,23,Max Load,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,22:19.1
111B5F8E-BCDF-4BBA-B3A8-2940875AC991,54,57996284.48,NULL,NULL,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,124,124,122,54,122,Yield Stress,54,24,Tensile stress at Yield (Zero Slope),24,Yield (Zero Slope),426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,22:19.1
111B5F8E-BCDF-4BBA-B3A8-2940875AC991,55,0.030362375,NULL,NULL,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,127,127,125,55,125,Tensile strain at Yield,55,24,Tensile strain (Strain 1) at Yield (Zero Slope),24,Yield (Zero Slope),426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,22:19.1
111B5F8E-BCDF-4BBA-B3A8-2940875AC991,56,0.035458341,NULL,NULL,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,128,128,126,56,126,Tensile strain at Break,56,25,Tensile strain (Strain 1) at Break (Standard),25,Break (Standard),426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,22:19.1
111B5F8E-BCDF-4BBA-B3A8-2940875AC991,58,57507038.12,NULL,NULL,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,125,125,123,58,123,Tensile stress at Break,58,25,Tensile stress at Break (Standard),25,Break (Standard),426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,22:19.1
111B5F8E-BCDF-4BBA-B3A8-2940875AC991,61,1.67E-05,NULL,NULL,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,88,88,87,61,87,Rate 1,61,27,Rate 1,27,Test,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,22:19.1
111B5F8E-BCDF-4BBA-B3A8-2940875AC991,65,NULL,6.3748E+17,NULL,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,99,99,97,65,97,Last test date,65,15,Last test date,15,General,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,22:19.1
111B5F8E-BCDF-4BBA-B3A8-2940875AC991,66,NULL,6.3748E+17,NULL,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,100,100,98,66,98,Last test time,66,15,Last test time,15,General,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,22:19.1
111B5F8E-BCDF-4BBA-B3A8-2940875AC991,77,0.037307851,NULL,NULL,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,129,129,81,77,81,Nominal Strain at Break,77,25,Nominal Strain at Break (Standard),25,Break (Standard),426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,22:19.1
111B5F8E-BCDF-4BBA-B3A8-2940875AC991,78,0.030362375,NULL,NULL,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,130,130,127,78,127,Tensile strain at tensile strength,78,23,Tensile strain (Strain 1) at Max Load,23,Max Load,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,22:19.1
111B5F8E-BCDF-4BBA-B3A8-2940875AC991,79,0.033396378,NULL,NULL,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,131,131,128,79,128,Nominal Strain at tensile strength,79,23,Nominal Strain at Max Load,23,Max Load,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,22:19.1
111B5F8E-BCDF-4BBA-B3A8-2940875AC991,80,5020378207,NULL,NULL,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,132,132,129,80,129,Modulus (Chord Tensile strain 0.05 % - 0.25 %),80,36,Modulus (Chord Tensile strain 0.05 % - 0.25 %),36,Modulus (Chord Tensile strain 0.05 % - 0.25 %),426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,111B5F8E-BCDF-4BBA-B3A8-2940875AC991,374EDDC9-8ECA-435C-8D93-F557B46AD4EF,22:19.1
81D16C27-CE32-4522-879C-38B0C121AD03,47,NULL,NULL,ISO 527-2 (2012) MLS Edit,81D16C27-CE32-4522-879C-38B0C121AD03,72,72,71,47,71,Method name,47,15,Method name,15,General,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,375A9DE8-54CE-4934-BAD8-3D066234C0EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,81D16C27-CE32-4522-879C-38B0C121AD03,375A9DE8-54CE-4934-BAD8-3D066234C0EF,22:20.3
81D16C27-CE32-4522-879C-38B0C121AD03,48,NULL,6.37396E+17,NULL,81D16C27-CE32-4522-879C-38B0C121AD03,73,73,72,48,72,Method saved date,48,15,Method saved date,15,General,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,375A9DE8-54CE-4934-BAD8-3D066234C0EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,81D16C27-CE32-4522-879C-38B0C121AD03,375A9DE8-54CE-4934-BAD8-3D066234C0EF,22:20.3
81D16C27-CE32-4522-879C-38B0C121AD03,49,NULL,NULL,Tension,81D16C27-CE32-4522-879C-38B0C121AD03,74,74,73,49,73,Test type,49,15,Test type,15,General,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,375A9DE8-54CE-4934-BAD8-3D066234C0EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,81D16C27-CE32-4522-879C-38B0C121AD03,375A9DE8-54CE-4934-BAD8-3D066234C0EF,22:20.3
81D16C27-CE32-4522-879C-38B0C121AD03,50,NULL,NULL,3366Q1341,81D16C27-CE32-4522-879C-38B0C121AD03,75,75,74,50,74,System ID,50,15,System ID,15,General,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,375A9DE8-54CE-4934-BAD8-3D066234C0EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,81D16C27-CE32-4522-879C-38B0C121AD03,375A9DE8-54CE-4934-BAD8-3D066234C0EF,22:20.3
81D16C27-CE32-4522-879C-38B0C121AD03,53,57063549.04,NULL,NULL,81D16C27-CE32-4522-879C-38B0C121AD03,78,78,77,53,77,Tensile Strength,53,23,Tensile stress at Max Load,23,Max Load,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,375A9DE8-54CE-4934-BAD8-3D066234C0EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,81D16C27-CE32-4522-879C-38B0C121AD03,375A9DE8-54CE-4934-BAD8-3D066234C0EF,22:20.3
81D16C27-CE32-4522-879C-38B0C121AD03,54,57063549.04,NULL,NULL,81D16C27-CE32-4522-879C-38B0C121AD03,124,124,122,54,122,Yield Stress,54,24,Tensile stress at Yield (Zero Slope),24,Yield (Zero Slope),426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,375A9DE8-54CE-4934-BAD8-3D066234C0EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,81D16C27-CE32-4522-879C-38B0C121AD03,375A9DE8-54CE-4934-BAD8-3D066234C0EF,22:20.3
81D16C27-CE32-4522-879C-38B0C121AD03,55,0.031755328,NULL,NULL,81D16C27-CE32-4522-879C-38B0C121AD03,127,127,125,55,125,Tensile strain at Yield,55,24,Tensile strain (Strain 1) at Yield (Zero Slope),24,Yield (Zero Slope),426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,375A9DE8-54CE-4934-BAD8-3D066234C0EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,81D16C27-CE32-4522-879C-38B0C121AD03,375A9DE8-54CE-4934-BAD8-3D066234C0EF,22:20.3
81D16C27-CE32-4522-879C-38B0C121AD03,56,0.043450225,NULL,NULL,81D16C27-CE32-4522-879C-38B0C121AD03,128,128,126,56,126,Tensile strain at Break,56,25,Tensile strain (Strain 1) at Break (Standard),25,Break (Standard),426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,375A9DE8-54CE-4934-BAD8-3D066234C0EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,81D16C27-CE32-4522-879C-38B0C121AD03,375A9DE8-54CE-4934-BAD8-3D066234C0EF,22:20.3
81D16C27-CE32-4522-879C-38B0C121AD03,58,55569107.06,NULL,NULL,81D16C27-CE32-4522-879C-38B0C121AD03,125,125,123,58,123,Tensile stress at Break,58,25,Tensile stress at Break (Standard),25,Break (Standard),426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,375A9DE8-54CE-4934-BAD8-3D066234C0EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,81D16C27-CE32-4522-879C-38B0C121AD03,375A9DE8-54CE-4934-BAD8-3D066234C0EF,22:20.3
81D16C27-CE32-4522-879C-38B0C121AD03,61,1.67E-05,NULL,NULL,81D16C27-CE32-4522-879C-38B0C121AD03,88,88,87,61,87,Rate 1,61,27,Rate 1,27,Test,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,375A9DE8-54CE-4934-BAD8-3D066234C0EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,81D16C27-CE32-4522-879C-38B0C121AD03,375A9DE8-54CE-4934-BAD8-3D066234C0EF,22:20.3
81D16C27-CE32-4522-879C-38B0C121AD03,65,NULL,6.3748E+17,NULL,81D16C27-CE32-4522-879C-38B0C121AD03,99,99,97,65,97,Last test date,65,15,Last test date,15,General,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,375A9DE8-54CE-4934-BAD8-3D066234C0EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,81D16C27-CE32-4522-879C-38B0C121AD03,375A9DE8-54CE-4934-BAD8-3D066234C0EF,22:20.3
81D16C27-CE32-4522-879C-38B0C121AD03,66,NULL,6.3748E+17,NULL,81D16C27-CE32-4522-879C-38B0C121AD03,100,100,98,66,98,Last test time,66,15,Last test time,15,General,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,375A9DE8-54CE-4934-BAD8-3D066234C0EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,81D16C27-CE32-4522-879C-38B0C121AD03,375A9DE8-54CE-4934-BAD8-3D066234C0EF,22:20.3
81D16C27-CE32-4522-879C-38B0C121AD03,77,0.042536952,NULL,NULL,81D16C27-CE32-4522-879C-38B0C121AD03,129,129,81,77,81,Nominal Strain at Break,77,25,Nominal Strain at Break (Standard),25,Break (Standard),426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,375A9DE8-54CE-4934-BAD8-3D066234C0EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,81D16C27-CE32-4522-879C-38B0C121AD03,375A9DE8-54CE-4934-BAD8-3D066234C0EF,22:20.3
81D16C27-CE32-4522-879C-38B0C121AD03,78,0.031755328,NULL,NULL,81D16C27-CE32-4522-879C-38B0C121AD03,130,130,127,78,127,Tensile strain at tensile strength,78,23,Tensile strain (Strain 1) at Max Load,23,Max Load,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,375A9DE8-54CE-4934-BAD8-3D066234C0EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,81D16C27-CE32-4522-879C-38B0C121AD03,375A9DE8-54CE-4934-BAD8-3D066234C0EF,22:20.3
81D16C27-CE32-4522-879C-38B0C121AD03,79,0.034132052,NULL,NULL,81D16C27-CE32-4522-879C-38B0C121AD03,131,131,128,79,128,Nominal Strain at tensile strength,79,23,Nominal Strain at Max Load,23,Max Load,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,375A9DE8-54CE-4934-BAD8-3D066234C0EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,81D16C27-CE32-4522-879C-38B0C121AD03,375A9DE8-54CE-4934-BAD8-3D066234C0EF,22:20.3
81D16C27-CE32-4522-879C-38B0C121AD03,80,4861652710,NULL,NULL,81D16C27-CE32-4522-879C-38B0C121AD03,132,132,129,80,129,Modulus (Chord Tensile strain 0.05 % - 0.25 %),80,36,Modulus (Chord Tensile strain 0.05 % - 0.25 %),36,Modulus (Chord Tensile strain 0.05 % - 0.25 %),426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,375A9DE8-54CE-4934-BAD8-3D066234C0EF,426C22EE-C7BF-4D1B-8336-40EE22A63702,81D16C27-CE32-4522-879C-38B0C121AD03,375A9DE8-54CE-4934-BAD8-3D066234C0EF,22:20.3
89674249-9E16-48F4-AD50-3F9324216CF3,47,NULL,NULL,ISO 527-2 (2012) MLS Edit,89674249-9E16-48F4-AD50-3F9324216CF3,72,72,71,47,71,Method name,47,15,Method name,15,General,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,1C6092FD-F532-4E59-B1D8-C8B695779CCB,426C22EE-C7BF-4D1B-8336-40EE22A63702,89674249-9E16-48F4-AD50-3F9324216CF3,1C6092FD-F532-4E59-B1D8-C8B695779CCB,22:21.9
89674249-9E16-48F4-AD50-3F9324216CF3,48,NULL,6.37396E+17,NULL,89674249-9E16-48F4-AD50-3F9324216CF3,73,73,72,48,72,Method saved date,48,15,Method saved date,15,General,426C22EE-C7BF-4D1B-8336-40EE22A63702,PA6 + BN 20% Flakes,1C6092FD-F532-4E59-B1D8-C8B695779CCB,426C22EE-C7BF-4D1B-8336-40EE22A63702,89674249-9E16-48F4-AD50-3F9324216CF3,1C6092FD-F532-4E59-B1D8-C8B695779CCB,22:21.9
